BPCI ID,Global Number,Topic Number,Topic,Text,Response
5952-0001,70,4,Beneficiary Impact,Timing and Access - Please select the categories to which complaints the Participant has received from BPCI Advanced Beneficiaries align. Please select all that apply.,Not Selected/ Not Answered
5952-0001,71,4,Beneficiary Impact,Communication - Please select the categories to which complaints the Participant has received from BPCI Advanced Beneficiaries align. Please select all that apply.,Not Selected/ Not Answered
5952-0001,72,4,Beneficiary Impact,Compassion/Caring - Please select the categories to which complaints the Participant has received from BPCI Advanced Beneficiaries align. Please select all that apply.,Not Selected/ Not Answered
5952-0001,73,4,Beneficiary Impact,Patient Rights - Please select the categories to which complaints the Participant has received from BPCI Advanced Beneficiaries align. Please select all that apply.,Not Selected/ Not Answered
5952-0001,74,4,Beneficiary Impact,Other - Please select the categories to which complaints the Participant has received from BPCI Advanced Beneficiaries align. Please select all that apply.,Not Selected/ Not Answered
5952-0001,75,4,Beneficiary Impact,N/A; we have not received any complaints from Beneficiaries - Please select the categories to which complaints the Participant has received from BPCI Advanced Beneficiaries align. Please select all that apply.,Yes
5952-0001,76,1,Document Submission,Is there a designated person(s) for submitting BPCI Advanced required documentation to CMS?,Yes
5952-0001,77,2,Document Submission,Please provide any barriers or challenges associated with submitting required documentation.,"A challenge we have identified is the inability to have a more automatedresponse/document submission system. Having to access each BPIDindividually without an available reference point to indicate those which havebeen completed is excessively time consuming, especially with multipleEpisode Initiators."
5952-0001,78,3,Document Submission,Is there a designated person(s) for coordinating clinical document requests from the Participant and its Downstream Episode Initiators and other clinical partners?,Yes
5952-0001,79,1,Self-disclosed Investigations or Sanctions,Is the Participant or any of its BPCI Advanced partners under any investigations or subject to sanctions that have not been reported to CMS?,No
5952-0001,80,1,Other Issues Not Previously Listed,"Please describe issues, challenges or barriers associated with implementation of the BPCI Advanced Model that have not being discussed above.",Receiving timely notifications when new or updated materials become availableon the various BPCI Advanced portals or the public website.
5953-0001,-1,0,General Information,BPID,5953-0001
5953-0001,0,1,General Information,Organization Legal Name,"Fusion5, Inc."
5953-0001,1,1,General Information Requested,Does the Participant have current or past experience with CMS Innovation Center models and/or Medicare demonstrations beyond BPCI Advanced?,Yes
5953-0001,2,2,General Information Requested,Does the Participant have experience with value-based care beyond CMS Innovation Center models and/or Medicare demonstrations?,Yes
5953-0001,3,1,Organization Legal or Identification Changes,"Has the Participant, or any of its Downstream Episode Initiators, NPRA Sharing Partners, or BPCI Advanced Entities, had a legal name change, change of control or change of tax identifier in the last year?",No
5953-0001,4,2,Organization Legal or Identification Changes,"If selected 'Yes' to question 1, have you reported these changes to CMS? [If your response to this question is 'no', please provide written notice of changes to CMS via email (BPCIAdvanced@cms.hhs.gov). Instruction and additional information are located under Article 3 of the Participation Agreement].",NA; we didn't have any changes
5953-0001,5,1,Participant Profile,Does the Participant anticipate making any additional changes to the list of Episode Initiators within the Participant Profile effective for Model Year 3?,No
5953-0001,6,2,Participant Profile,Is the Participant likely to add Clinical Episodes within the Participant Profile effective for Model Year 3?,Unsure
5953-0001,7,3,Participant Profile,Is the Participant likely to remove Clinical Episodes from the Participant Profile effective for Model Year 3?,Unsure
5953-0001,8,1,Care Redesign Plan,The Participant is on track to implement selected Care Redesign interventions within the timeframes indicated within the Care Redesign Plan.,Agree
5953-0001,9,2,Care Redesign Plan,Please provide 2-3 sentences below describing the progress of your high priority Care Redesign Interventions:,"Each of our high priority care redesign interventions were linked to thecompletion of the eFusion Care Navigation software platform. eFusion iscurrently functional and continues to evolve concurrent with model anduser needs. As such, each of the high priority care redesigninterventions has been achieved in the time frame indicated in the CRP."
5953-0001,10,3,Care Redesign Plan,Do you have concerns regarding implementation of any identified Care Redesign Interventions?,No
5953-0001,11,4,Care Redesign Plan,"Please use the comment box below to provide additional details regarding successes, challenges, and/or barriers to Care Redesign Interventions.",We have no concerns regarding implementation of Care Redesign Interventions.Each general intervention is proceeding as expected. No particular barriershave been identified.
5953-0001,12,1,CEHRT Use,"The Participant and/or the Downstream Episode Initiator(s) is on track to implement Certified Electronic Health Record Technology (CEHRT) in a manner sufficient to meet the applicable requirements of the Advanced Alternative Payment Model criterion under 42 C.F.R. & 414.1415(a)(1)(i). To meet this criterion, at least 75 percent of eligible clinicians in each participating APM Entity group, or each hospital if hospitals are the APM Entities, to use CEHRT to document and communicate clinical care.",Yes
5953-0001,13,2,CEHRT Use,Has the Participant had challenges meeting the CEHRT use requirements?,No
5953-0001,14,3,CEHRT Use,Please use the comment box below to describe any challenges to meeting the CEHRT use requirements.,The only challenge in meeting CEHRT requirements is identifying the correctversion of EHR software that qualifies based on the lengthy available listings.
5953-0001,15,1,Partner Agreements,"For Convener Participants: Has the Participant established agreements with all Downstream Episode Initiators (Acute Care Hospitals, PGPs)?",Yes
5953-0001,16,2,Partner Agreements,Has the Participant established agreements with all Participating Practitioners?,No
5953-0001,17,3,Partner Agreements,"Has the Participant established processes, procedures and/or controls to validate and support monitoring of these agreements between the Participant and relevant partnering entities/individuals?",Yes
5953-0001,18,4,Partner Agreements,Please use the comment box below to describe any challenges in implementing process and procedures to monitor agreements or in establishing agreements with partners.,The challenge is the availability of obtaining documentation from episode initiators in atimely manner.
5953-0001,19,1,Financial / Programmatic Infrastructure,"Has the Participant set up an accounting system to be used, to measure and track Net Payment Reconciliation Amounts (NPRA) received from CMS, Repayment Amounts and Excess Spending Amounts owed to CMS and Administrative Services?",Yes
5953-0001,20,2,Financial / Programmatic Infrastructure,Is the Participant still participating in Financial Arrangements with one or more NPRA Sharing Partners?,Yes
5953-0001,21,3,Financial / Programmatic Infrastructure,Does the Participant plan to do so in the future?,NA; already in a financial arrangement(s)
5953-0001,22,4,Financial / Programmatic Infrastructure,"Has the Participant implemented all BPCI Advanced required processes and procedures related to NPRA Sharing? For example: processes to verify Financial Arrangements comply with all applicable laws and regulations, processes to adhere to generally accepted accounting principles, compliance plan, and others outlined within the Participation Agreement.",Yes
5953-0001,23,5,Financial / Programmatic Infrastructure,"If selected 'No' to question 4, please describe any barriers/challenges in the comment box below.",
5953-0001,24,6,Financial / Programmatic Infrastructure,"Has the Participant fully established NPRA Sharing Arrangements with all NPRA Sharing Partners? [If your response to this question is 'yes', please upload your organization's NPRA Sharing Arrangement template or a populated agreement as an example to the amendment section of the Participant Portal. If you have more than one NPRA Sharing Arrangement, upload 1 example only]",Yes
5953-0001,25,7,Financial / Programmatic Infrastructure,"If selected 'No' to question 6, please explain noting any barriers or challenges.",Not Selected/ Not Answered
5953-0001,26,8,Financial / Programmatic Infrastructure,Has the Participant established a BPCI Advanced Entity Agreement with a BPCI Advanced Entity?,NA; we don't have relationship with a BPCI Advanced Entity
5953-0001,27,9,Financial / Programmatic Infrastructure,Please describe key considerations that informed the Participant's decision (e.g. willingness to take on risk) regarding establishing Financial Arrangements.,"We believe it is important for a Participant, especially a Convener Participant,to take on risk. Most Episode Initiators, regardless of whether they are an ACH or PGP, are risk-averse and not willing to take on risk in a new endeavor that they do not completely understand. The key consideration for taking on risk is dependent on accurate data and informed decision making."
5953-0001,28,1,Internal Cost Savings (ICS),Does the Participant plan to track and allow contribution of ICS associated with BPCI Advanced to the BPCI Advanced Savings Pool(s) in the next 12 months?,Yes
5953-0001,29,2,Internal Cost Savings (ICS),"If selected 'Yes' to question 1, has the Participant established a process to measure and track Internal Cost Savings associated with BPCI Advanced?",Yes
5953-0001,30,1,Net Payment Reconciliation Report (NPRA),"Does the Participant plan to share NPRA associated with BPCI Advanced in the first performance period, if savings are achieved? [Performance Period 1: October 1, 2018 through June 30, 2019]",Yes
5953-0001,31,2,Net Payment Reconciliation Report (NPRA),Has the Participant implemented processes and procedures to monitor Shared Repayment Amounts associated with BPCI Advanced?,Yes
5953-0001,32,3,Net Payment Reconciliation Report (NPRA),"If selected 'Yes' to question 2, please describe your processes and procedures to monitor Shared Repayment Amounts associated with BPCI Advanced.",All information on shared repayment amounts is derived from both monthly andreconciliation data reports. Overall performance is assessed monthly to predictanticipated shared repayment or reconciliation amounts. These predictions areshared with each Episode Initiator accordingly.
5953-0001,33,1,Compliance Plan,"Has the Participant completed an initial Compliance Plan? [If your response is 'yes', please upload this document to the amendment section of the Participant Portal If your Compliance Plan includes multiple appendices, you can upload the main document only.]",Yes
5953-0001,34,1,Waivers (Fraud & Abuse Waivers and Medicare Payment Policy Waivers),Has the Participant or partners elected to use any of the Fraud and AbuseWaivers (Financial Arrangements and/or Beneficiary Incentives)?,Yes
5953-0001,35,2,Waivers (Fraud & Abuse Waivers and Medicare Payment Policy Waivers),"Has the Participant or partners made any changes to the Fraud and Abuse Waiver use selections since you last submitted the Participant Profile? (E.g., we have not selected to use Financial Arrangements and/or Beneficiary Incentives in our most recent Participant Profile, but we have started using the waiver(s) recently.)",No
5953-0001,36,4,Waivers (Fraud & Abuse Waivers and Medicare Payment Policy Waivers),Has the Participant or partners elected to use any of the Medicare Payment Policy (MPP) Waivers?,Yes
5953-0001,37,5,Waivers (Fraud & Abuse Waivers and Medicare Payment Policy Waivers),"If you selected 'Yes' to question 4, have you implemented the Payment Policy Waiver(s)?",Yes
5953-0001,38,6,Waivers (Fraud & Abuse Waivers and Medicare Payment Policy Waivers),"Has the Participant or partners made any changes to the Medicare Payment Policy waiver use selections since you last submitted the Participant Profile? (E.g., we have not selected to use any of the MPP waivers in our most recent Participant Profile, but we have started using the waiver(s) recently.)",No
5953-0001,39,8,Waivers (Fraud & Abuse Waivers and Medicare Payment Policy Waivers),Has the Participant established a process for monitoring compliance with waiver conditions?,Yes
5953-0001,40,9,Waivers (Fraud & Abuse Waivers and Medicare Payment Policy Waivers),"Attestation - If selected 'Yes' to question 8, please select from the list below all of the strategies your organization has used for this purpose.",Yes
5953-0001,41,9,Waivers (Fraud & Abuse Waivers and Medicare Payment Policy Waivers),"Internal audit - If selected 'Yes' to question 8, please select from the list below all of the strategies your organization has used for this purpose.",Not Selected/ Not Answered
5953-0001,42,9,Waivers (Fraud & Abuse Waivers and Medicare Payment Policy Waivers),"N/A; we have not elected to use any waivers - If selected 'Yes' to question 8, please select from the list below all of the strategies your organization has used for this purpose.",Not Selected/ Not Answered
5953-0001,43,9,Waivers (Fraud & Abuse Waivers and Medicare Payment Policy Waivers),"N/A; we have elected to use waivers, but have not yet established a process for monitoring compliance with waiver conditions - If selected 'Yes' to question 8, please select from the list below all of the strategies your organization has used for this purpose.",Not Selected/ Not Answered
5953-0001,44,9,Waivers (Fraud & Abuse Waivers and Medicare Payment Policy Waivers),"Other - If selected 'Yes' to question 8, please select from the list below all of the strategies your organization has used for this purpose.",Yes
5953-0001,45,10,Waivers (Fraud & Abuse Waivers and Medicare Payment Policy Waivers),"If selected 'Other' to question 9, please list strategies in the comment box below.",Internal and external software reporting.
5953-0001,46,1,Participation in Shared Learning Activities,"Has the Participant participated in the shared learning activities (e.g., webinars, emails, town hall meetings) identified by CMS?",Yes
5953-0001,47,1,Knowledge Management / Record Keeping / Succession Planning,Does the Participant have a process in place related to recordsmanagement associated with BPCI Advanced Model?,Yes
5953-0001,48,2,Knowledge Management / Record Keeping / Succession Planning,Does the Participant have a succession plan in place for when individuals in management or individuals who oversee implementation of the BPCI Advanced Model depart the organization?,Yes
5953-0001,49,3,Knowledge Management / Record Keeping / Succession Planning,"If selected 'Yes' to question 2, please provide a brief explanation of that process below.","We continuously prepare current staff for advancement to management roles asa succession plan for when individuals may depart the organization. In addition,we continuously search for new hires to expand the breadth and depth of ourorganization."
5953-0001,50,1,Beneficiary Notification,Emailed to beneficiaries - What is the primary communication channel(s) used to provide beneficiary notification? Select all that applies.,Yes
5953-0001,51,1,Beneficiary Notification,Mailed to the beneficiary's address - What is the primary communication channel(s) used to provide beneficiary notification? Select all that applies.,Yes
5953-0001,52,1,Beneficiary Notification,Provided to beneficiary during an Inpatient Hospital stay or Outpatient Visit - What is the primary communication channel(s) used to provide beneficiary notification? Select all that applies.,Yes
5953-0001,53,1,Beneficiary Notification,Provided during discharge procedures - What is the primary communication channel(s) used to provide beneficiary notification? Select all that applies.,Yes
5953-0001,54,1,Beneficiary Notification,Other - What is the primary communication channel(s) used to provide beneficiary notification? Select all that applies.,Yes
5953-0001,55,2,Beneficiary Notification,"If selected 'Other' to question 1, please describe the communication channel used to provide beneficiary notifications.",Provided in clinical office setting prior to anchor event.
5953-0001,56,3,Beneficiary Notification,Does the Participant use the template Beneficiary Notification Letter provided by CMS?,Yes
5953-0001,57,4,Beneficiary Notification,"If selected 'No' to question 3, please explain.",
5953-0001,58,5,Beneficiary Notification,Has provision of the beneficiary notification of participation resulted in negative feedback from beneficiaries?,No
5953-0001,59,6,Beneficiary Notification,"If selected 'Yes' to question 5, what are the primary concerns from the beneficiary perspective?",
5953-0001,60,1,BPCI Advanced Impact,Has the Participant seen any unexpected positive outcomes associated with implementing BPCI Advanced?,Unsure
5953-0001,61,2,BPCI Advanced Impact,Has the Participant seen any unexpected negative outcomes associated with implementing BPCI Advanced?,Unsure
5953-0001,62,3,BPCI Advanced Impact,"If selected 'Yes' to either question 1 or 2, please describe.",
5953-0001,63,4,BPCI Advanced Impact,"Has the Participant established a process for monitoring and mitigating unintended consequences (e.g., patient targeting/avoidance, inadequate or insufficient care, costshifting) associated with implementation of the BPCI Advanced Model?",Yes
5953-0001,64,5,BPCI Advanced Impact,"If selected 'Yes' to question 4, please describe.","We continuously monitor Episode Initiator procedure, processes, and trends tooptimize model performance while also looking for the generation of untendedconsequences. Individualized reports and performance improvement plans areroutinely generated to address performance related issues."
5953-0001,65,1,Beneficiary Impact,"Has the Participant implemented a system to request, track and respond to complaints made by BPCI Advanced Beneficiaries? [The complaint process in place does not have to be solely for Beneficiaries in the BPCI Advanced Model. However the current complaint system in place must track complaints made by Beneficiaries in the BPCI Advanced Model.]",Yes; using new system
5953-0001,66,2,Beneficiary Impact,"If selected 'Yes' to question 1, do you believe that current processes in place appropriately monitor and address those complaints?",Agree
5953-0001,67,3,Beneficiary Impact,"Has the Participant received any complaints related to the established system for tracking Beneficiary complaints? (E.g., a beneficiary complained that their complaint was not resolved quickly enough.)",No
5953-0001,68,4,Beneficiary Impact,Quality - Please select the categories to which complaints the Participant has received from BPCI Advanced Beneficiaries align. Please select all that apply.,Not Selected/ Not Answered
5953-0001,69,4,Beneficiary Impact,Safety - Please select the categories to which complaints the Participant has received from BPCI Advanced Beneficiaries align. Please select all that apply.,Not Selected/ Not Answered
5953-0001,70,4,Beneficiary Impact,Timing and Access - Please select the categories to which complaints the Participant has received from BPCI Advanced Beneficiaries align. Please select all that apply.,Not Selected/ Not Answered
5953-0001,71,4,Beneficiary Impact,Communication - Please select the categories to which complaints the Participant has received from BPCI Advanced Beneficiaries align. Please select all that apply.,Not Selected/ Not Answered
5953-0001,72,4,Beneficiary Impact,Compassion/Caring - Please select the categories to which complaints the Participant has received from BPCI Advanced Beneficiaries align. Please select all that apply.,Not Selected/ Not Answered
5953-0001,73,4,Beneficiary Impact,Patient Rights - Please select the categories to which complaints the Participant has received from BPCI Advanced Beneficiaries align. Please select all that apply.,Not Selected/ Not Answered
5953-0001,74,4,Beneficiary Impact,Other - Please select the categories to which complaints the Participant has received from BPCI Advanced Beneficiaries align. Please select all that apply.,Not Selected/ Not Answered
5953-0001,75,4,Beneficiary Impact,N/A; we have not received any complaints from Beneficiaries - Please select the categories to which complaints the Participant has received from BPCI Advanced Beneficiaries align. Please select all that apply.,Yes
5953-0001,76,1,Document Submission,Is there a designated person(s) for submitting BPCI Advanced required documentation to CMS?,Yes
5953-0001,77,2,Document Submission,Please provide any barriers or challenges associated with submitting required documentation.,"A challenge we have identified is the inability to have a more automatedresponse/document submission system. Having to access each BPIDindividually without an available reference point to indicate those which havebeen completed is excessively time consuming, especially with multipleEpisode Initiators."
5953-0001,78,3,Document Submission,Is there a designated person(s) for coordinating clinical document requests from the Participant and its Downstream Episode Initiators and other clinical partners?,Yes
5953-0001,79,1,Self-disclosed Investigations or Sanctions,Is the Participant or any of its BPCI Advanced partners under any investigations or subject to sanctions that have not been reported to CMS?,No
5953-0001,80,1,Other Issues Not Previously Listed,"Please describe issues, challenges or barriers associated with implementation of the BPCI Advanced Model that have not being discussed above.",Receiving timely notifications when new or updated materials become availableon the various BPCI Advanced portals or the public website.
5954-0001,-1,0,General Information,BPID,5954-0001
5954-0001,0,1,General Information,Organization Legal Name,"Fusion5, Inc."
5954-0001,1,1,General Information Requested,Does the Participant have current or past experience with CMS Innovation Center models and/or Medicare demonstrations beyond BPCI Advanced?,Yes
5954-0001,2,2,General Information Requested,Does the Participant have experience with value-based care beyond CMS Innovation Center models and/or Medicare demonstrations?,Yes
5954-0001,3,1,Organization Legal or Identification Changes,"Has the Participant, or any of its Downstream Episode Initiators, NPRA Sharing Partners, or BPCI Advanced Entities, had a legal name change, change of control or change of tax identifier in the last year?",No
5954-0001,4,2,Organization Legal or Identification Changes,"If selected 'Yes' to question 1, have you reported these changes to CMS? [If your response to this question is 'no', please provide written notice of changes to CMS via email (BPCIAdvanced@cms.hhs.gov). Instruction and additional information are located under Article 3 of the Participation Agreement].",NA; we didn't have any changes
5954-0001,5,1,Participant Profile,Does the Participant anticipate making any additional changes to the list of Episode Initiators within the Participant Profile effective for Model Year 3?,No
5954-0001,6,2,Participant Profile,Is the Participant likely to add Clinical Episodes within the Participant Profile effective for Model Year 3?,Unsure
5954-0001,7,3,Participant Profile,Is the Participant likely to remove Clinical Episodes from the Participant Profile effective for Model Year 3?,Unsure
5954-0001,8,1,Care Redesign Plan,The Participant is on track to implement selected Care Redesign interventions within the timeframes indicated within the Care Redesign Plan.,Agree
5954-0001,9,2,Care Redesign Plan,Please provide 2-3 sentences below describing the progress of your high priority Care Redesign Interventions:,"Each of our high priority care redesign interventions were linked to thecompletion of the eFusion Care Navigation software platform. eFusion iscurrently functional and continues to evolve concurrent with model anduser needs. As such, each of the high priority care redesigninterventions has been achieved in the time frame indicated in the CRP."
5954-0001,10,3,Care Redesign Plan,Do you have concerns regarding implementation of any identified Care Redesign Interventions?,No
5954-0001,11,4,Care Redesign Plan,"Please use the comment box below to provide additional details regarding successes, challenges, and/or barriers to Care Redesign Interventions.",We have no concerns regarding implementation of Care Redesign Interventions.Each general intervention is proceeding as expected. No particular barriershave been identified.
5954-0001,12,1,CEHRT Use,"The Participant and/or the Downstream Episode Initiator(s) is on track to implement Certified Electronic Health Record Technology (CEHRT) in a manner sufficient to meet the applicable requirements of the Advanced Alternative Payment Model criterion under 42 C.F.R. & 414.1415(a)(1)(i). To meet this criterion, at least 75 percent of eligible clinicians in each participating APM Entity group, or each hospital if hospitals are the APM Entities, to use CEHRT to document and communicate clinical care.",Yes
5954-0001,13,2,CEHRT Use,Has the Participant had challenges meeting the CEHRT use requirements?,No
5954-0001,14,3,CEHRT Use,Please use the comment box below to describe any challenges to meeting the CEHRT use requirements.,The only challenge in meeting CEHRT requirements is identifying the correctversion of EHR software that qualifies based on the lengthy available listings.
5954-0001,15,1,Partner Agreements,"For Convener Participants: Has the Participant established agreements with all Downstream Episode Initiators (Acute Care Hospitals, PGPs)?",Yes
5954-0001,16,2,Partner Agreements,Has the Participant established agreements with all Participating Practitioners?,No
5954-0001,17,3,Partner Agreements,"Has the Participant established processes, procedures and/or controls to validate and support monitoring of these agreements between the Participant and relevant partnering entities/individuals?",Yes
5954-0001,18,4,Partner Agreements,Please use the comment box below to describe any challenges in implementing process and procedures to monitor agreements or in establishing agreements with partners.,The challenge is the availability of obtaining documentation from episode initiators in atimely manner.
5954-0001,19,1,Financial / Programmatic Infrastructure,"Has the Participant set up an accounting system to be used, to measure and track Net Payment Reconciliation Amounts (NPRA) received from CMS, Repayment Amounts and Excess Spending Amounts owed to CMS and Administrative Services?",Yes
5954-0001,20,2,Financial / Programmatic Infrastructure,Is the Participant still participating in Financial Arrangements with one or more NPRA Sharing Partners?,Yes
5954-0001,21,3,Financial / Programmatic Infrastructure,Does the Participant plan to do so in the future?,NA; already in a financial arrangement(s)
5954-0001,22,4,Financial / Programmatic Infrastructure,"Has the Participant implemented all BPCI Advanced required processes and procedures related to NPRA Sharing? For example: processes to verify Financial Arrangements comply with all applicable laws and regulations, processes to adhere to generally accepted accounting principles, compliance plan, and others outlined within the Participation Agreement.",Yes
5954-0001,23,5,Financial / Programmatic Infrastructure,"If selected 'No' to question 4, please describe any barriers/challenges in the comment box below.",
5954-0001,24,6,Financial / Programmatic Infrastructure,"Has the Participant fully established NPRA Sharing Arrangements with all NPRA Sharing Partners? [If your response to this question is 'yes', please upload your organization's NPRA Sharing Arrangement template or a populated agreement as an example to the amendment section of the Participant Portal. If you have more than one NPRA Sharing Arrangement, upload 1 example only]",Yes
5954-0001,25,7,Financial / Programmatic Infrastructure,"If selected 'No' to question 6, please explain noting any barriers or challenges.",Not Selected/ Not Answered
5954-0001,26,8,Financial / Programmatic Infrastructure,Has the Participant established a BPCI Advanced Entity Agreement with a BPCI Advanced Entity?,NA; we don't have relationship with a BPCI Advanced Entity
5954-0001,27,9,Financial / Programmatic Infrastructure,Please describe key considerations that informed the Participant's decision (e.g. willingness to take on risk) regarding establishing Financial Arrangements.,"We believe it is important for a Participant, especially a Convener Participant,to take on risk. Most Episode Initiators, regardless of whether they are an ACH or PGP, are risk-averse and not willing to take on risk in a new endeavor that they do not completely understand. The key consideration for taking on risk is dependent on accurate data and informed decision making."
5954-0001,28,1,Internal Cost Savings (ICS),Does the Participant plan to track and allow contribution of ICS associated with BPCI Advanced to the BPCI Advanced Savings Pool(s) in the next 12 months?,Yes
5954-0001,29,2,Internal Cost Savings (ICS),"If selected 'Yes' to question 1, has the Participant established a process to measure and track Internal Cost Savings associated with BPCI Advanced?",Yes
5954-0001,30,1,Net Payment Reconciliation Report (NPRA),"Does the Participant plan to share NPRA associated with BPCI Advanced in the first performance period, if savings are achieved? [Performance Period 1: October 1, 2018 through June 30, 2019]",Yes
5954-0001,31,2,Net Payment Reconciliation Report (NPRA),Has the Participant implemented processes and procedures to monitor Shared Repayment Amounts associated with BPCI Advanced?,Yes
5954-0001,32,3,Net Payment Reconciliation Report (NPRA),"If selected 'Yes' to question 2, please describe your processes and procedures to monitor Shared Repayment Amounts associated with BPCI Advanced.",All information on shared repayment amounts is derived from both monthly andreconciliation data reports. Overall performance is assessed monthly to predictanticipated shared repayment or reconciliation amounts. These predictions areshared with each Episode Initiator accordingly.
5954-0001,33,1,Compliance Plan,"Has the Participant completed an initial Compliance Plan? [If your response is 'yes', please upload this document to the amendment section of the Participant Portal If your Compliance Plan includes multiple appendices, you can upload the main document only.]",Yes
5954-0001,34,1,Waivers (Fraud & Abuse Waivers and Medicare Payment Policy Waivers),Has the Participant or partners elected to use any of the Fraud and AbuseWaivers (Financial Arrangements and/or Beneficiary Incentives)?,Yes
5954-0001,35,2,Waivers (Fraud & Abuse Waivers and Medicare Payment Policy Waivers),"Has the Participant or partners made any changes to the Fraud and Abuse Waiver use selections since you last submitted the Participant Profile? (E.g., we have not selected to use Financial Arrangements and/or Beneficiary Incentives in our most recent Participant Profile, but we have started using the waiver(s) recently.)",No
5954-0001,36,4,Waivers (Fraud & Abuse Waivers and Medicare Payment Policy Waivers),Has the Participant or partners elected to use any of the Medicare Payment Policy (MPP) Waivers?,Yes
5954-0001,37,5,Waivers (Fraud & Abuse Waivers and Medicare Payment Policy Waivers),"If you selected 'Yes' to question 4, have you implemented the Payment Policy Waiver(s)?",Yes
5954-0001,38,6,Waivers (Fraud & Abuse Waivers and Medicare Payment Policy Waivers),"Has the Participant or partners made any changes to the Medicare Payment Policy waiver use selections since you last submitted the Participant Profile? (E.g., we have not selected to use any of the MPP waivers in our most recent Participant Profile, but we have started using the waiver(s) recently.)",No
5954-0001,39,8,Waivers (Fraud & Abuse Waivers and Medicare Payment Policy Waivers),Has the Participant established a process for monitoring compliance with waiver conditions?,Yes
5954-0001,40,9,Waivers (Fraud & Abuse Waivers and Medicare Payment Policy Waivers),"Attestation - If selected 'Yes' to question 8, please select from the list below all of the strategies your organization has used for this purpose.",Yes
5954-0001,41,9,Waivers (Fraud & Abuse Waivers and Medicare Payment Policy Waivers),"Internal audit - If selected 'Yes' to question 8, please select from the list below all of the strategies your organization has used for this purpose.",Not Selected/ Not Answered
5954-0001,42,9,Waivers (Fraud & Abuse Waivers and Medicare Payment Policy Waivers),"N/A; we have not elected to use any waivers - If selected 'Yes' to question 8, please select from the list below all of the strategies your organization has used for this purpose.",Not Selected/ Not Answered
5954-0001,43,9,Waivers (Fraud & Abuse Waivers and Medicare Payment Policy Waivers),"N/A; we have elected to use waivers, but have not yet established a process for monitoring compliance with waiver conditions - If selected 'Yes' to question 8, please select from the list below all of the strategies your organization has used for this purpose.",Not Selected/ Not Answered
5954-0001,44,9,Waivers (Fraud & Abuse Waivers and Medicare Payment Policy Waivers),"Other - If selected 'Yes' to question 8, please select from the list below all of the strategies your organization has used for this purpose.",Yes
5954-0001,45,10,Waivers (Fraud & Abuse Waivers and Medicare Payment Policy Waivers),"If selected 'Other' to question 9, please list strategies in the comment box below.",Internal and external software reporting.
5954-0001,46,1,Participation in Shared Learning Activities,"Has the Participant participated in the shared learning activities (e.g., webinars, emails, town hall meetings) identified by CMS?",Yes
5954-0001,47,1,Knowledge Management / Record Keeping / Succession Planning,Does the Participant have a process in place related to recordsmanagement associated with BPCI Advanced Model?,Yes
5954-0001,48,2,Knowledge Management / Record Keeping / Succession Planning,Does the Participant have a succession plan in place for when individuals in management or individuals who oversee implementation of the BPCI Advanced Model depart the organization?,Yes
5954-0001,49,3,Knowledge Management / Record Keeping / Succession Planning,"If selected 'Yes' to question 2, please provide a brief explanation of that process below.","We continuously prepare current staff for advancement to management roles asa succession plan for when individuals may depart the organization. In addition,we continuously search for new hires to expand the breadth and depth of ourorganization."
5954-0001,50,1,Beneficiary Notification,Emailed to beneficiaries - What is the primary communication channel(s) used to provide beneficiary notification? Select all that applies.,Yes
5954-0001,51,1,Beneficiary Notification,Mailed to the beneficiary's address - What is the primary communication channel(s) used to provide beneficiary notification? Select all that applies.,Yes
5954-0001,52,1,Beneficiary Notification,Provided to beneficiary during an Inpatient Hospital stay or Outpatient Visit - What is the primary communication channel(s) used to provide beneficiary notification? Select all that applies.,Yes
5954-0001,53,1,Beneficiary Notification,Provided during discharge procedures - What is the primary communication channel(s) used to provide beneficiary notification? Select all that applies.,Yes
5954-0001,54,1,Beneficiary Notification,Other - What is the primary communication channel(s) used to provide beneficiary notification? Select all that applies.,Yes
5954-0001,55,2,Beneficiary Notification,"If selected 'Other' to question 1, please describe the communication channel used to provide beneficiary notifications.",Provided in clinical office setting prior to anchor event.
5954-0001,56,3,Beneficiary Notification,Does the Participant use the template Beneficiary Notification Letter provided by CMS?,Yes
5954-0001,57,4,Beneficiary Notification,"If selected 'No' to question 3, please explain.",
5954-0001,58,5,Beneficiary Notification,Has provision of the beneficiary notification of participation resulted in negative feedback from beneficiaries?,No
5954-0001,59,6,Beneficiary Notification,"If selected 'Yes' to question 5, what are the primary concerns from the beneficiary perspective?",
5954-0001,60,1,BPCI Advanced Impact,Has the Participant seen any unexpected positive outcomes associated with implementing BPCI Advanced?,Unsure
5954-0001,61,2,BPCI Advanced Impact,Has the Participant seen any unexpected negative outcomes associated with implementing BPCI Advanced?,Unsure
5954-0001,62,3,BPCI Advanced Impact,"If selected 'Yes' to either question 1 or 2, please describe.",
5954-0001,63,4,BPCI Advanced Impact,"Has the Participant established a process for monitoring and mitigating unintended consequences (e.g., patient targeting/avoidance, inadequate or insufficient care, costshifting) associated with implementation of the BPCI Advanced Model?",Yes
5954-0001,64,5,BPCI Advanced Impact,"If selected 'Yes' to question 4, please describe.","We continuously monitor Episode Initiator procedure, processes, and trends tooptimize model performance while also looking for the generation of untendedconsequences. Individualized reports and performance improvement plans areroutinely generated to address performance related issues."
